#Sequence_ID	Hit_Coordinates	NCBI_Taxon_ID	Taxon_Rank	Taxon_Name	Cumulative_Probability_Mass	Markers_Hit
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	1175452	species	PEPTONIPHILUS RHINITIDIS	0.936897408663906	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.468448704331953	concat
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	1	no rank	ROOT	0.0345405610648455	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	131567	no rank	CELLULAR ORGANISMS	0.0345405610648455	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	2	superkingdom	BACTERIA	0.0345405610648455	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	2323	no rank	UNCLASSIFIED BACTERIA	0.0246406250153039	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	49928	no rank	UNCLASSIFIED BACTERIA MISCELLANEOUS	0.0246406250153039	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	215206	species	SWINE MANURE BACTERIUM RT 19B	0.0246406250153039	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	48479	no rank	ENVIRONMENTAL SAMPLES	0.00989993604954158	16s_reps_bac
SRR492065.3871 HWI-EAS385_0095_FC:2:1:13106:3128 length=200	1.111	77133	species	UNCULTURED BACTERIUM	0.00989993604954158	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	81852	family	ENTEROCOCCACEAE	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	1239	phylum	FIRMICUTES	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	1350	genus	ENTEROCOCCUS	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	91061	class	BACILLI	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	2	superkingdom	BACTERIA	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	1	no rank	ROOT	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	1352	species	ENTEROCOCCUS FAECIUM	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	131567	no rank	CELLULAR ORGANISMS	0.135260296659	16s_reps_bac
SRR492065.6936 HWI-EAS385_0095_FC:2:1:12554:4438 length=200	100.200	186826	order	LACTOBACILLALES	0.135260296659	16s_reps_bac
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	1239	phylum	FIRMICUTES	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	91061	class	BACILLI	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	2	superkingdom	BACTERIA	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	1	no rank	ROOT	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	186826	order	LACTOBACILLALES	1	concat
SRR492065.7705 HWI-EAS385_0095_FC:2:1:17939:4756 length=200	1.102	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.141268688558141	concat
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2157	superkingdom	ARCHAEA	0.857445616256857	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	1	no rank	ROOT	0.857445616256857	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	131567	no rank	CELLULAR ORGANISMS	0.857445616256857	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	28889	phylum	CRENARCHAEOTA	0.714892968838715	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	183924	class	THERMOPROTEI	0.714892968838715	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2284	genus	SULFOLOBUS	0.429383396004429	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2281	order	SULFOLOBALES	0.429383396004429	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	118883	family	SULFOLOBACEAE	0.429383396004429	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	114380	order	DESULFUROCOCCALES	0.285509572834285	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2279	genus	STAPHYLOTHERMUS	0.285509572834285	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2272	family	DESULFUROCOCCACEAE	0.285509572834285	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	111955	species	SULFOLOBUS TOKODAII	0.143276659543143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	84599	species	STAPHYLOTHERMUS HELLENICUS	0.142754830997143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2280	species	STAPHYLOTHERMUS MARINUS	0.142754741837143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	183963	class	HALOBACTERIA	0.142552647418143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	28890	phylum	EURYARCHAEOTA	0.142552647418143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2235	order	HALOBACTERIALES	0.142552647418143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	293431	genus	HALOQUADRATUM	0.142552647418143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	2236	family	HALOBACTERIACEAE	0.142552647418143	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	293091	species	HALOQUADRATUM WALSBYI	0.0950350982787617	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	273063	no rank	SULFOLOBUS TOKODAII STR. 7	0.0716383297715716	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	591019	no rank	STAPHYLOTHERMUS HELLENICUS DSM 12710	0.0713774154985714	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	399550	no rank	STAPHYLOTHERMUS MARINUS F1	0.0713773709185714	ef2_noOuts
SRR492065.2846 HWI-EAS385_0095_FC:2:1:5768:2701 length=200	97.198	768065	no rank	HALOQUADRATUM WALSBYI C23	0.0475175491393808	ef2_noOuts
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	10508	family	ADENOVIRIDAE	1	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	35237	no rank	DSDNA VIRUSES NO RNA STAGE	1	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	10239	superkingdom	VIRUSES	1	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	1	no rank	ROOT	1	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	10509	genus	MASTADENOVIRUS	1	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	1324794	species	SIMIAN ADENOVIRUS C	0.874344676733262	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	413684	no rank	UNCLASSIFIED SIMIAN ADENOVIRUSES	0.874344676733262	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	1146873	species	MURINE ADENOVIRUS B	0.0703686640984711	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	931972	no rank	MURINE ADENOVIRUS 2	0.0351843320492356	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	696859	species	MURINE ADENOVIRUS C	0.0171837469278552	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	130369	species	PORCINE ADENOVIRUS A	0.0152289917087046	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	573199	no rank	MURINE ADENOVIRUS 3	0.00859187346392758	V49
SRR492065.3134 HWI-EAS385_0095_FC:2:1:10954:2818 length=200	74.184	35265	no rank	PORCINE ADENOVIRUS 3	0.00761449585435228	V49
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	1239	phylum	FIRMICUTES	1	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	91061	class	BACILLI	1	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	2	superkingdom	BACTERIA	1	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	1	no rank	ROOT	1	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	90964	family	STAPHYLOCOCCACEAE	0.988144571500198	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	1385	order	BACILLALES	0.988144571500198	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	1279	genus	STAPHYLOCOCCUS	0.988144571500198	concat
SRR492065.9527 HWI-EAS385_0095_FC:2:1:18416:5514 length=200	87.200.96.200	186826	order	LACTOBACILLALES	0.0118554284998024	concat
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	1	no rank	ROOT	1	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	131567	no rank	CELLULAR ORGANISMS	0.666666666666667	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	2	superkingdom	BACTERIA	0.6	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	68336	superphylum	BACTEROIDETES/CHLOROBI GROUP	0.533333333333333	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	976	phylum	BACTEROIDETES	0.466666666666667	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	200643	class	BACTEROIDIA	0.4	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	10239	superkingdom	VIRUSES	0.333333333333333	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	171549	order	BACTEROIDALES	0.333333333333333	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	171551	family	PORPHYROMONADACEAE	0.266666666666667	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	35268	no rank	RETRO TRANSCRIBING VIRUSES	0.266666666666667	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	10404	family	HEPADNAVIRIDAE	0.2	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	195950	genus	TANNERELLA	0.2	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	336063	no rank	UNCLASSIFIED HEPADNAVIRIDAE	0.133333333333333	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	28112	species	TANNERELLA FORSYTHIA	0.133333333333333	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	1303386	species	BAT HEPATITIS VIRUS	0.0666666666666667	V181
SRR492065.6740 HWI-EAS385_0095_FC:2:1:10419:4373 length=200	66.179	203275	no rank	TANNERELLA FORSYTHIA ATCC 43037	0.0666666666666667	V181
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	1239	phylum	FIRMICUTES	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	91061	class	BACILLI	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	2	superkingdom	BACTERIA	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	1	no rank	ROOT	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	186826	order	LACTOBACILLALES	1	concat
SRR492065.5625 HWI-EAS385_0095_FC:2:1:18222:3885 length=200	86.199	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.142310012252	concat
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	35237	no rank	DSDNA VIRUSES NO RNA STAGE	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10239	superkingdom	VIRUSES	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10293	subfamily	ALPHAHERPESVIRINAE	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	1	no rank	ROOT	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10292	family	HERPESVIRIDAE	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	548681	order	HERPESVIRALES	1	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10294	genus	SIMPLEXVIRUS	0.539138210565082	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10310	species	HUMAN HERPESVIRUS 2	0.272420424336839	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10319	genus	VARICELLOVIRUS	0.227040313375866	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	35247	no rank	UNCLASSIFIED ALPHAHERPESVIRINAE	0.227014141789866	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	332937	species	CHIMPANZEE ALPHA 1 HERPESVIRUS	0.113507070894933	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	10353	species	SAIMIRIINE HERPESVIRUS 1	0.0889071605392475	V146
SRR492065.6888 HWI-EAS385_0095_FC:2:1:1629:4425 length=200	33.152	180252	genus	MARDIVIRUS	0.00680733426918598	V146
